Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
22/6/2021,20:29:54.85,0,0,0,0,1,0.087,0,179,0,0,179,0,0,0,0,0,0,0,6696.87,21.1,61.2,0.02,0,0
22/6/2021,20:29:57.65,0,0,0,0,1,0.087,0,178,0,0,178,0,0,0,0,0,0,0,6712.5,21.1,61.3,0.01,0,0
22/6/2021,20:30:00.61,0,0,0,0,1,0.087,0,175,0,0,175,0,0,0,0,0,0,0,6775,21.2,61.5,0.01,0,0
22/6/2021,20:30:03.57,0,0,0,0,2,0.0725,0,183,0,0,183,0,0,0,0,0,0,0,6743.75,21.2,61.5,0.01,0,0
22/6/2021,20:30:06.54,0,0,0,0,2,0.0971,0,184,0,0,184,0,0,0,0,0,0,0,6759.37,21.1,61.4,0.01,0,0
22/6/2021,20:30:36.44,0,0,0,0,1,0.0612,0,178,0,0,178,0,0,0,0,0,0,0,6712.5,21.2,61,0.02,0,0
22/6/2021,20:30:38.20,0,0,0,0,1,0.0363,0,180,0,0,180,0,0,0,0,0,0,0,6759.37,21.2,60.9,0.02,0,0
22/6/2021,20:30:41.16,0,0,0,0,1,0.0612,0,181,0,0,181,0,0,0,0,0,0,0,6743.75,21.2,61.1,0.02,0,0
22/6/2021,20:30:44.11,0,0,0,0,4,0.0756,0,179,0,0,179,0,0,0,0,0,0,0,6775,21.2,61.2,0.02,0,0
22/6/2021,20:30:47.08,0,0,0,0,4,0.0756,0,173,0,0,173,0,0,0,0,0,0,0,6743.75,21.2,61,0.02,0,0
22/6/2021,20:30:50.03,0,0,0,0,1,0.087,0,167,0,0,167,0,0,0,0,0,0,0,6743.75,21.2,60.7,0.02,0,0
22/6/2021,20:30:52.86,0,0,0,0,1,0.0612,0,160,0,0,160,0,0,0,0,0,0,0,6728.12,21.2,60.3,0.02,0,0
22/6/2021,20:30:52.86,0,0,0,0,4,0.5063,0,157,0,0,157,0,0,0,0,0,0,0,6759.37,21.2,60.2,0.02,0,0
22/6/2021,20:30:58.50,0,0,0,0,3,0.2611,0,153,0,0,153,0,0,0,0,0,0,0,7600,21.2,60.1,0.01,0,0
22/6/2021,20:31:01.32,0,0,0,0,1,0.1133,0,153,0,0,153,0,0,0,0,0,0,0,6743.75,21.3,60.1,0.02,0,0
22/6/2021,20:31:04.14,0,0,0,0,2,0.2003,0,150,0,0,150,0,0,0,0,0,0,0,6696.87,21.3,59.7,0.01,0,0
22/6/2021,20:31:07.10,0,0,0,0,4,0.1943,0,105,0,0,105,0,0,0,0,0,0,0,6696.87,21.3,59.4,0.01,0,0
22/6/2021,20:31:10.05,0,0,0,0,4,0.2962,0,68,0,0,68,0,0,0,0,0,0,0,6743.75,21.3,59.3,0.02,0,0
22/6/2021,20:31:13.01,0,0,0,0,2,0.1481,0,29,0,0,29,0,0,0,0,0,0,0,6775,21.3,59,0.02,0,0
22/6/2021,20:31:15.96,0,0,0,0,1,0.087,0,7,0,0,7,0,0,0,0,0,0,0,6775,21.3,59,0.02,0,0
22/6/2021,20:31:18.78,0,0,0,0,1,0.0612,0,8,0,0,8,0,0,0,0,0,0,0,7384.37,21.2,59.1,0.02,0,0
22/6/2021,20:31:21.73,0,0,0,0,1,0.087,0,57,0,0,57,0,0,0,0,0,0,0,6759.37,21.2,59,0.02,0,0
22/6/2021,20:31:27.65,0,0,0,0,2,0.0971,0,134,0,0,134,0,0,0,0,0,0,0,6728.12,21.2,59.1,0.01,0,0
22/6/2021,20:31:30.60,0,0,0,0,2,0.1481,0,147,0,0,147,0,0,0,0,0,0,0,6759.37,21.3,59.1,0.02,0,0
22/6/2021,20:31:33.42,0,0,0,0,2,0.0971,0,149,0,0,149,0,0,0,0,0,0,0,6712.5,21.3,58.8,0.02,0,0
22/6/2021,20:31:36.24,0,0,0,0,1,0.1133,0,144,0,0,144,0,0,0,0,0,0,0,6775,21.3,58.7,0.02,0,0
22/6/2021,20:31:39.05,0,0,0,0,3,0.2873,0,144,0,0,144,0,0,0,0,0,0,0,7325,21.3,58.8,0.02,0,0
22/6/2021,20:31:42.00,0,0,0,0,2,0.2003,0,136,0,0,136,0,0,0,0,0,0,0,6743.75,21.3,58.9,0.02,0,0
22/6/2021,20:31:44.96,0,0,0,0,2,0.0971,0,130,0,0,130,0,0,0,0,0,0,0,6743.75,21.3,59.1,0.02,0,0
22/6/2021,20:31:47.92,0,0,0,0,1,0.087,0,125,0,0,125,0,0,0,0,0,0,0,6728.12,21.3,59.1,0.02,0,0
22/6/2021,20:31:50.88,0,0,0,0,9,0.0486,0,119,0,0,119,0,0,0,0,0,0,0,6743.75,21.3,59.1,0.02,0,0
22/6/2021,20:31:53.69,0,0,0,0,8,0.0363,0,120,0,0,120,0,0,0,0,0,0,0,6712.5,21.3,59.2,0.02,0,0
22/6/2021,20:31:56.64,0,0,0,0,8,0.0523,0,124,0,0,124,0,0,0,0,0,0,0,6759.37,21.3,59.1,0.01,0,0
22/6/2021,20:31:59.60,0,0,0,0,2,0.0725,0,136,0,0,136,0,0,0,0,0,0,0,6806.25,21.3,59.2,0.02,0,0
22/6/2021,20:32:02.55,0,0,0,0,2,0.0971,0,148,0,0,148,0,0,0,0,0,0,0,6775,21.3,59.2,0.02,0,0
22/6/2021,20:32:05.50,0,0,0,0,1,0.087,0,149,0,0,149,0,0,0,0,0,0,0,6790.62,21.3,59.1,0.01,0,0
22/6/2021,20:32:08.31,0,0,0,0,1,0.0612,0,150,0,0,150,0,0,0,0,0,0,0,6759.37,21.3,59.1,0.02,0,0
22/6/2021,20:32:11.11,0,0,0,0,1,0.0612,0,145,0,0,145,0,0,0,0,0,0,0,6712.5,21.3,58.8,0.02,0,0
22/6/2021,20:32:13.92,0,0,0,0,2,0.0725,0,144,0,0,144,0,0,0,0,0,0,0,6712.5,21.3,58.4,0.02,0,0
22/6/2021,20:32:16.73,0,0,0,0,2,0.0971,0,146,0,0,146,0,0,0,0,0,0,0,6775,21.3,58.3,0.02,0,0
22/6/2021,20:32:19.54,0,0,0,0,2,0.0725,0,144,0,0,144,0,0,0,0,0,0,0,7293.75,21.3,58.4,0.01,0,0
22/6/2021,20:32:22.49,0,0,0,0,2,0.0971,0,126,0,0,126,0,0,0,0,0,0,0,6775,21.3,58.6,0.02,0,0
22/6/2021,20:32:25.44,0,0,0,0,3,0.1836,0,104,0,0,104,0,0,0,0,0,0,0,6759.37,21.3,58.7,0.02,0,0
22/6/2021,20:32:28.40,0,0,0,0,1,0.087,0,78,0,0,78,0,0,0,0,0,0,0,6759.37,21.3,59.1,0.02,0,0
22/6/2021,20:32:31.35,0,0,0,0,2,0.0971,0,73,0,0,73,0,0,0,0,0,0,0,6728.12,21.3,59.1,0.01,0,0
22/6/2021,20:32:34.16,0,0,0,0,3,0.1583,0,70,0,0,70,0,0,0,0,0,0,0,6712.5,21.3,59,0.02,0,0
22/6/2021,20:32:37.12,0,0,0,0,3,0.1836,0,89,0,0,89,0,0,0,0,0,0,0,6743.75,21.3,58.9,0.02,0,0
22/6/2021,20:32:40.07,0,0,0,0,2,0.0725,0,109,0,0,109,0,0,0,0,0,0,0,6728.12,21.3,58.8,0.02,0,0
22/6/2021,20:32:43.02,0,0,0,0,3,0.1333,0,135,0,0,135,0,0,0,0,0,0,0,6696.87,21.3,58.9,0.02,0,0
22/6/2021,20:32:45.97,0,0,0,0,43,2.0013,0,140,0,0,140,0,0,0,0,0,0,0,6743.75,21.3,58.9,0.02,0,0
22/6/2021,20:32:48.79,0,0,0,0,19,0.6649,0,141,0,0,141,0,0,0,0,0,0,0,6728.12,21.3,58.9,0.03,0,0
22/6/2021,20:32:51.75,0,0,0,0,39,1.6094,0,103,0,0,103,0,0,0,0,0,0,0,6759.37,21.3,59.6,0.02,0,0
22/6/2021,20:33:50.14,0,0,0,0,113,5.9777,0,1,0,0,1,0,0,0,0,0,0,0,7203.12,21.7,82.6,0.02,0,0
22/6/2021,20:33:53.09,0,0,0,0,143,8.8281,0,45,0,0,45,0,0,0,0,0,0,0,6696.87,21.7,82.9,0.01,0,0
22/6/2021,20:33:56.04,0,0,0,0,124,8.1258,0,70,0,0,70,0,0,0,0,0,0,0,6684.37,21.8,83.2,0.01,0,0
22/6/2021,20:33:59.00,0,0,0,0,122,6.8818,0,100,0,0,100,0,0,0,0,0,0,0,6712.5,21.8,83.3,0.02,0,0
22/6/2021,20:34:01.94,0,0,0,0,107,5.8125,0,107,0,0,107,0,0,0,0,0,0,0,6728.12,21.8,83.5,0.02,0,0
22/6/2021,20:34:04.77,0,0,0,0,109,6.2892,0,105,0,0,105,0,0,0,0,0,0,0,6743.75,21.8,83.7,0.01,0,0
22/6/2021,20:34:07.72,0,0,0,0,118,8.2469,0,73,0,0,73,0,0,0,0,0,0,0,6759.37,21.9,83.6,0.03,0,0
22/6/2021,20:34:10.66,0,0,0,0,140,10.0821,0,54,0,0,54,0,0,0,0,0,0,0,6728.12,21.9,83.6,0.02,0,0
22/6/2021,20:34:13.61,0,0,0,0,135,9.5442,0,18,0,0,18,0,0,0,0,0,0,0,6759.37,22,83.6,0,0,0
22/6/2021,20:34:16.56,0,0,0,0,120,6.8355,0,2,0,0,2,0,0,0,0,0,0,0,6759.37,21.9,83.8,0.02,0,0
22/6/2021,20:34:19.38,0,0,0,0,124,8.6654,0,1,0,0,1,0,0,0,0,0,0,0,6743.75,22,84.1,0.01,0,0
22/6/2021,20:34:25.03,0,0,0,0,119,8.0508,0,1,0,0,1,0,0,0,0,0,0,0,6743.75,22.1,84.3,0.02,0,0
22/6/2021,20:34:27.85,0,0,0,0,126,8.9681,0,1,0,0,1,0,0,0,0,0,0,0,6759.37,22.1,84.4,0.02,0,0
22/6/2021,20:34:30.67,0,0,0,0,131,9.5318,0,1,0,0,1,0,0,0,0,0,0,0,6806.25,22.1,84.5,0.03,0,0
22/6/2021,20:34:33.49,0,0,0,0,123,8.7331,0,1,0,0,1,0,0,0,0,0,0,0,6759.37,22.2,84.5,0.01,0,0
22/6/2021,20:34:36.32,0,0,0,0,106,8.1076,0,1,0,0,1,0,0,0,0,0,0,0,6759.37,22.2,84.4,0.03,0,0
22/6/2021,20:34:39.15,0,0,0,0,105,6.6558,0,1,0,0,1,0,0,0,0,0,0,0,6728.12,22.2,84.3,0.02,0,0
22/6/2021,20:34:41.99,0,0,0,0,100,6.4266,0,1,0,0,1,0,0,0,0,0,0,0,6775,22.3,84.3,0.01,0,0
22/6/2021,20:34:44.80,0,0,0,0,103,6.5846,0,1,0,0,1,0,0,0,0,0,0,0,6775,22.3,84.2,0.02,0,0
22/6/2021,20:34:47.59,0,0,0,0,89,4.9894,0,1,0,0,1,0,0,0,0,0,0,0,6759.37,22.3,84.1,0.01,0,0
22/6/2021,20:34:50.54,0,0,0,0,115,8.4763,0,44,0,0,44,0,0,0,0,0,0,0,7246.87,22.4,84,0.02,0,0
22/6/2021,20:34:53.49,0,0,0,0,98,7.8526,0,69,0,0,69,0,0,0,0,0,0,0,6759.37,22.4,84,0.02,0,0
22/6/2021,20:34:56.44,0,0,0,0,94,7.6605,0,91,0,0,91,0,0,0,0,0,0,0,6775,22.4,84,0.02,0,0
22/6/2021,20:34:59.39,0,0,0,0,100,9.778,0,102,0,0,102,0,0,0,0,0,0,0,6775,22.5,84,0.01,0,0
22/6/2021,20:35:02.22,0,0,0,0,103,9.9602,0,101,0,0,101,0,0,0,0,0,0,0,6743.75,22.5,84,0.02,0,0
22/6/2021,20:35:08.10,0,0,0,0,95,7.332,0,55,0,0,55,0,0,0,0,0,0,0,6728.12,22.5,83.9,0.03,0,0
22/6/2021,20:35:14.00,0,0,0,0,109,5.1322,0,1,0,0,1,0,0,0,0,0,0,0,6728.12,22.6,83.9,0.02,0,0
22/6/2021,20:35:16.82,0,0,0,0,104,7.5198,0,1,0,0,1,0,0,0,0,0,0,0,6743.75,22.6,83.9,0.02,0,0
22/6/2021,20:35:19.65,0,0,0,0,99,7.5763,0,1,0,0,1,0,0,0,0,0,0,0,6743.75,22.6,83.9,0.03,0,0
22/6/2021,20:35:22.60,0,0,0,0,97,7.3764,0,9,0,0,9,0,0,0,0,0,0,0,6743.75,22.6,84,0.02,0,0
22/6/2021,20:35:25.56,0,0,0,0,115,8.115,0,22,0,0,22,0,0,0,0,0,0,0,6712.5,22.7,84,0.02,0,0
22/6/2021,20:35:28.51,0,0,0,0,97,5.075,0,31,0,0,31,0,0,0,0,0,0,0,6743.75,22.7,84,0.02,0,0
22/6/2021,20:35:31.46,0,0,0,0,97,5.1253,0,35,0,0,35,0,0,0,0,0,0,0,6684.37,22.7,84,0.02,0,0
22/6/2021,20:35:34.35,0,0,0,0,99,5.298,0,34,0,0,34,0,0,0,0,0,0,0,6684.37,22.8,84.1,0.02,0,0
22/6/2021,20:35:37.30,0,0,0,0,93,4.9059,0,46,0,0,46,0,0,0,0,0,0,0,6696.87,22.8,84,0.02,0,0
22/6/2021,20:35:40.25,0,0,0,0,125,9.1909,0,56,0,0,56,0,0,0,0,0,0,0,6668.75,22.8,84,0.01,0,0
22/6/2021,20:35:43.20,0,0,0,0,121,8.9464,0,63,0,0,63,0,0,0,0,0,0,0,6696.87,22.9,83.9,0.02,0,0
22/6/2021,20:35:46.16,0,0,0,0,121,9.0758,0,68,0,0,68,0,0,0,0,0,0,0,7109.37,22.9,83.9,0.02,0,0
22/6/2021,20:35:49.02,0,0,0,0,115,8.4763,0,67,0,0,67,0,0,0,0,0,0,0,6696.87,22.9,83.8,0.02,0,0
22/6/2021,20:35:51.97,0,0,0,0,88,7.4247,0,56,0,0,56,0,0,0,0,0,0,0,6684.37,22.9,83.7,0.02,0,0
22/6/2021,20:35:54.93,0,0,0,0,88,7.5029,0,39,0,0,39,0,0,0,0,0,0,0,6684.37,23,83.6,0.02,0,0
22/6/2021,20:35:57.87,0,0,0,0,71,5.3477,0,11,0,0,11,0,0,0,0,0,0,0,6728.12,22.9,83.5,0.03,0,0
22/6/2021,20:36:00.82,0,0,0,0,78,6.1901,0,0,0,0,0,0,0,0,0,0,0,0,6743.75,23,83.4,0.02,0,0
22/6/2021,20:36:03.64,0,0,0,0,46,4.2916,0,0,0,0,0,0,0,0,0,0,0,0,6759.37,23,83.2,0.02,0,0
22/6/2021,20:36:06.46,0,0,0,0,71,7.0446,0,0,0,0,0,0,0,0,0,0,0,0,7231.25,23,83.1,0.01,0,0
22/6/2021,20:36:09.28,0,0,0,0,63,6.0858,0,0,0,0,0,0,0,0,0,0,0,0,6728.12,23,83,0.02,0,0
22/6/2021,20:36:12.12,0,0,0,0,74,6.441,0,0,0,0,0,0,0,0,0,0,0,0,6728.12,23,82.8,0.01,0,0
22/6/2021,20:36:14.93,0,0,0,0,98,8.1388,0,0,0,0,0,0,0,0,0,0,0,0,6743.75,23.1,82.9,0.02,0,0
22/6/2021,20:36:17.76,0,0,0,0,86,7.4071,0,0,0,0,0,0,0,0,0,0,0,0,6712.5,23.1,82.8,0.01,0,0
22/6/2021,20:36:20.56,0,0,0,0,96,7.6785,0,0,0,0,0,0,0,0,0,0,0,0,6743.75,23.1,82.8,0.02,0,0
22/6/2021,20:36:23.38,0,0,0,0,68,3.5033,0,0,0,0,0,0,0,0,0,0,0,0,6728.12,23.2,82.7,0.02,0,0
22/6/2021,20:36:26.21,0,0,0,0,88,8.0256,0,0,0,0,0,0,0,0,0,0,0,0,7537.5,23.2,82.6,0.02,0,0
22/6/2021,20:36:29.03,0,0,0,0,78,6.7369,0,0,0,0,0,0,0,0,0,0,0,0,6696.87,23.2,82.6,0.02,0,0
22/6/2021,20:36:31.84,0,0,0,0,73,6.956,0,0,0,0,0,0,0,0,0,0,0,0,6728.12,23.2,82.6,0.02,0,0
22/6/2021,20:36:34.66,0,0,0,0,72,6.9477,0,1,0,0,1,0,0,0,0,0,0,0,6712.5,23.2,82.5,0.01,0,0
22/6/2021,08:36:35.00,0,0,0,0,68,6.8362,0,1,0,0,1,0,0,0,0,0,0,0,6728.12,23.3,82.4,0.02,0,0
22/6/2021,20:36:40.32,0,0,0,0,77,7.2778,0,1,0,0,1,0,0,0,0,0,0,0,6728.12,23.3,82.3,0.02,0,0
22/6/2021,20:36:43.15,0,0,0,0,62,5.501,0,1,0,0,1,0,0,0,0,0,0,0,6743.75,23.3,82.2,0.03,0,0
22/6/2021,20:36:48.79,0,0,0,0,57,4.5445,0,1,0,0,1,0,0,0,0,0,0,0,6712.5,23.3,82.2,0.02,0,0
22/6/2021,20:36:51.62,0,0,0,0,53,4.6915,0,1,0,0,1,0,0,0,0,0,0,0,7353.12,23.3,82,0.01,0,0
22/6/2021,20:36:54.42,0,0,0,0,84,8.1494,0,1,0,0,1,0,0,0,0,0,0,0,6743.75,23.3,82.1,0.02,0,0
22/6/2021,20:36:57.24,0,0,0,0,97,8.5474,0,2,0,0,2,0,0,0,0,0,0,0,6743.75,23.4,82.1,0.01,0,0
22/6/2021,20:37:00.07,0,0,0,0,108,8.957,0,2,0,0,2,0,0,0,0,0,0,0,6743.75,23.4,82.1,0.01,0,0
22/6/2021,20:37:02.89,0,0,0,0,152,9.5321,0,1,0,0,1,0,0,0,0,0,0,0,6728.12,23.4,82,0.02,0,0
22/6/2021,20:37:05.72,0,0,0,0,223,15.57,0,1,0,0,1,0,0,0,0,0,0,0,6668.75,23.4,81.7,0.02,0,0
22/6/2021,20:37:08.51,0,0,0,0,244,15.57,0,1,0,0,1,0,0,0,0,0,0,0,6696.87,23.4,81.9,0.02,0,0
22/6/2021,20:37:11.33,0,0,0,0,240,15.3522,0,1,0,0,1,0,0,0,0,0,0,0,6728.12,23.5,81.8,0.02,0,0
22/6/2021,20:37:14.29,0,0,0,0,239,16.4199,0,39,0,0,39,0,0,0,0,0,0,0,6743.75,23.5,81.8,0.02,0,0
22/6/2021,20:37:17.24,0,0,0,0,264,16.9232,0,61,0,0,61,0,0,0,0,0,0,0,6728.12,23.6,81.8,0.02,0,0
22/6/2021,20:37:20.20,0,0,0,0,217,12.8983,0,85,0,0,85,0,0,0,0,0,0,0,6728.12,23.6,81.9,0.02,0,0
22/6/2021,20:37:23.15,0,0,0,0,233,12.9641,0,96,0,0,96,0,0,0,0,0,0,0,6728.12,23.5,81.7,0.01,0,0
22/6/2021,20:37:25.96,0,0,0,0,117,5.4709,0,96,0,0,96,0,0,0,0,0,0,0,6759.37,23.6,81.6,0.02,0,0
22/6/2021,20:37:28.92,0,0,0,0,95,5.1038,0,115,0,0,115,0,0,0,0,0,0,0,6712.5,23.6,81.6,0.02,0,0
22/6/2021,20:37:43.42,0,0,0,0,102,6.3445,0,151,0,0,151,0,0,0,0,0,0,0,6759.37,23.7,81.1,0.02,0,0
22/6/2021,20:37:46.24,0,0,0,0,64,3.7895,0,151,0,0,151,0,0,0,0,0,0,0,6696.87,23.7,80.9,0.02,0,0
22/6/2021,20:37:49.19,0,0,0,0,122,8.9042,0,107,0,0,107,0,0,0,0,0,0,0,6712.5,23.7,80.7,0.02,0,0
22/6/2021,20:37:52.14,0,0,0,0,140,9.9789,0,69,0,0,69,0,0,0,0,0,0,0,7171.87,23.7,80.6,0.01,0,0
22/6/2021,20:37:55.09,0,0,0,0,134,9.5346,0,34,0,0,34,0,0,0,0,0,0,0,6531.25,23.7,80.7,0.01,0,0
22/6/2021,20:37:58.05,0,0,0,0,121,8.0191,0,12,0,0,12,0,0,0,0,0,0,0,6346.87,23.7,80.8,0.02,0,0
22/6/2021,20:38:00.87,0,0,0,0,136,9.8117,0,12,0,0,12,0,0,0,0,0,0,0,6362.5,23.8,80.8,0.03,0,0
22/6/2021,20:38:03.70,0,0,0,0,148,11.2173,0,13,0,0,13,0,0,0,0,0,0,0,6271.87,23.8,80.8,0.02,0,0
22/6/2021,20:38:03.70,0,0,0,0,128,10.4374,0,10,0,0,10,0,0,0,0,0,0,0,6300,23.8,80.7,0.01,0,0
22/6/2021,20:38:09.60,0,0,0,0,100,8.8346,0,5,0,0,5,0,0,0,0,0,0,0,6209.37,23.8,80.6,0.01,0,0
22/6/2021,20:38:12.55,0,0,0,0,105,8.6959,0,4,0,0,4,0,0,0,0,0,0,0,6621.87,23.8,80.6,0.02,0,0
22/6/2021,20:38:15.50,0,0,0,0,102,7.8632,0,0,0,0,0,0,0,0,0,0,0,0,6150,23.8,80.4,0.01,0,0
22/6/2021,20:38:18.32,0,0,0,0,120,9.4813,0,0,0,0,0,0,0,0,0,0,0,0,6056.25,23.9,80.3,0.02,0,0
22/6/2021,20:38:21.15,0,0,0,0,120,9.7152,0,1,0,0,1,0,0,0,0,0,0,0,6056.25,23.9,80.3,0.02,0,0
22/6/2021,20:38:23.98,0,0,0,0,106,6.5637,0,1,0,0,1,0,0,0,0,0,0,0,5965.62,23.9,80.2,0.02,0,0
22/6/2021,20:38:26.81,0,0,0,0,93,5.0067,0,1,0,0,1,0,0,0,0,0,0,0,5981.25,24,80.1,0.02,0,0
22/6/2021,20:38:29.56,0,0,0,0,92,5.173,0,1,0,0,1,0,0,0,0,0,0,0,5875,24,80.1,0.01,0,0
22/6/2021,20:38:32.51,0,0,0,0,96,5.2154,0,42,0,0,42,0,0,0,0,0,0,0,6256.25,24,80,0.01,0,0
22/6/2021,20:38:35.46,0,0,0,0,129,9.7717,0,67,0,0,67,0,0,0,0,0,0,0,5796.87,24,79.8,0.02,0,0
22/6/2021,20:38:38.42,0,0,0,0,130,10.9239,0,85,0,0,85,0,0,0,0,0,0,0,5706.25,24,79.7,0.01,0,0
22/6/2021,20:38:41.37,0,0,0,0,106,7.7453,0,96,0,0,96,0,0,0,0,0,0,0,5721.87,24,79.6,0.03,0,0
22/6/2021,20:38:44.19,0,0,0,0,115,10.1925,0,96,0,0,96,0,0,0,0,0,0,0,5631.25,24,79.5,0.02,0,0
22/6/2021,20:38:47.17,0,0,0,0,102,8.0968,0,67,0,0,67,0,0,0,0,0,0,0,5646.87,24,79.4,0.02,0,0
22/6/2021,20:38:50.12,0,0,0,0,101,7.9838,0,54,0,0,54,0,0,0,0,0,0,0,5521.87,24,79.4,0.02,0,0
22/6/2021,20:38:53.05,0,0,0,0,107,8.428,0,18,0,0,18,0,0,0,0,0,0,0,5537.5,24,79.2,0.02,0,0
22/6/2021,20:38:56.00,0,0,0,0,154,11.067,0,4,0,0,4,0,0,0,0,0,0,0,5478.12,24.1,79.3,0.01,0,0
22/6/2021,20:38:58.82,0,0,0,0,133,9.3704,0,4,0,0,4,0,0,0,0,0,0,0,5387.5,24.1,79.2,0.02,0,0
22/6/2021,20:39:01.78,0,0,0,0,122,8.7235,0,13,0,0,13,0,0,0,0,0,0,0,5387.5,24.1,79,0.02,0,0
22/6/2021,20:39:04.72,0,0,0,0,139,7.0142,0,20,0,0,20,0,0,0,0,0,0,0,5309.37,24.1,79,0.02,0,0
22/6/2021,20:39:07.67,0,0,0,0,104,4.4064,0,29,0,0,29,0,0,0,0,0,0,0,6040.62,24.1,78.9,0.01,0,0
22/6/2021,20:39:10.63,0,0,0,0,73,3.3092,0,28,0,0,28,0,0,0,0,0,0,0,5278.12,24.1,78.8,0.02,0,0
22/6/2021,20:39:13.46,0,0,0,0,116,5.5843,0,27,0,0,27,0,0,0,0,0,0,0,5278.12,24.1,78.8,0.02,0,0
22/6/2021,20:39:19.36,0,0,0,0,148,10.597,0,10,0,0,10,0,0,0,0,0,0,0,5140.62,24.2,78.7,0.02,0,0
22/6/2021,20:39:22.32,0,0,0,0,164,10.8553,0,4,0,0,4,0,0,0,0,0,0,0,5140.62,24.2,78.8,0.01,0,0
22/6/2021,20:39:25.27,0,0,0,0,181,11.0517,0,1,0,0,1,0,0,0,0,0,0,0,5112.5,24.2,78.6,0.02,0,0
22/6/2021,20:39:28.10,0,0,0,0,150,8.4683,0,1,0,0,1,0,0,0,0,0,0,0,5521.87,24.1,78.7,0.01,0,0
22/6/2021,20:39:31.05,0,0,0,0,111,4.5126,0,42,0,0,42,0,0,0,0,0,0,0,5065.62,24.2,78.6,0.01,0,0
22/6/2021,20:39:34.01,0,0,0,0,199,8.7337,0,66,0,0,66,0,0,0,0,0,0,0,5003.12,24.2,78.6,0.01,0,0
22/6/2021,20:39:36.96,0,0,0,0,199,8.7304,0,95,0,0,95,0,0,0,0,0,0,0,5018.75,24.2,78.6,0.01,0,0
22/6/2021,20:42:09.10,0,0,0,0,17,0.9895,0,118,0,0,118,0,0,0,0,0,0,0,5875,24.2,70.6,0.02,0,0
22/6/2021,20:42:10.67,0,0,0,0,15,0.7661,0,85,0,0,85,0,0,0,0,0,0,0,5981.25,24.2,71.7,0.02,0,0
22/6/2021,20:42:13.63,0,0,0,0,18,0.8493,0,59,0,0,59,0,0,0,0,0,0,0,5965.62,24.2,72.4,0.02,0,0
22/6/2021,20:42:16.58,0,0,0,0,27,1.8573,0,49,0,0,49,0,0,0,0,0,0,0,6012.5,24.2,73.1,0.02,0,0
22/6/2021,20:42:19.39,0,0,0,0,36,1.6489,0,50,0,0,50,0,0,0,0,0,0,0,6684.37,24.2,73.5,0.02,0,0
22/6/2021,20:42:22.35,0,0,0,0,39,2.133,0,70,0,0,70,0,0,0,0,0,0,0,6040.62,24.2,73.9,0.01,0,0
22/6/2021,20:42:25.30,0,0,0,0,39,2.133,0,106,0,0,106,0,0,0,0,0,0,0,6056.25,24.2,74.5,0.02,0,0
22/6/2021,20:42:25.30,0,0,0,0,31,1.6185,0,144,0,0,144,0,0,0,0,0,0,0,6071.87,24.2,74.8,0.02,0,0
22/6/2021,20:42:31.23,0,0,0,0,31,1.4683,0,154,0,0,154,0,0,0,0,0,0,0,6087.5,24.3,75.3,0.02,0,0
22/6/2021,20:42:34.04,0,0,0,0,33,1.4167,0,155,0,0,155,0,0,0,0,0,0,0,6087.5,24.2,75.7,0.02,0,0
22/6/2021,20:42:36.85,0,0,0,0,21,1.5162,0,150,0,0,150,0,0,0,0,0,0,0,6087.5,24.3,75.9,0.03,0,0
22/6/2021,20:42:36.85,0,0,0,0,35,2.2186,0,150,0,0,150,0,0,0,0,0,0,0,6637.5,24.2,76.2,0.02,0,0
22/6/2021,20:42:42.50,0,0,0,0,130,3.4584,0,150,0,0,150,0,0,0,0,0,0,0,6103.12,24.3,76.2,0.02,0,0
22/6/2021,20:42:45.33,0,0,0,0,95,2.337,0,150,0,0,150,0,0,0,0,0,0,0,6056.25,24.3,76.5,0.01,0,0
22/6/2021,20:42:48.29,0,0,0,0,3,0.1836,0,113,0,0,113,0,0,0,0,0,0,0,6056.25,24.3,76.8,0.01,0,0
22/6/2021,20:42:51.25,0,0,0,0,2,0.049,0,80,0,0,80,0,0,0,0,0,0,0,6040.62,24.3,76.7,0.02,0,0
22/6/2021,20:43:03.04,0,0,0,0,1,0.0363,0,46,0,0,46,0,0,0,0,0,0,0,6500,24.3,74.6,0.02,0,0
22/6/2021,20:43:03.06,0,0,0,0,1,0.0612,0,65,0,0,65,0,0,0,0,0,0,0,5918.75,24.3,74,0.02,0,0
22/6/2021,20:43:05.90,0,0,0,0,1,0.0612,0,90,0,0,90,0,0,0,0,0,0,0,5950,24.3,72.9,0.02,0,0
22/6/2021,20:43:08.86,0,0,0,0,2,0.049,0,123,0,0,123,0,0,0,0,0,0,0,5965.62,24.3,72,0.02,0,0
22/6/2021,20:43:11.82,0,0,0,0,4,0.1451,0,131,0,0,131,0,0,0,0,0,0,0,5918.75,24.3,71.3,0.02,0,0
22/6/2021,20:43:14.64,0,0,0,0,2,0.0725,0,130,0,0,130,0,0,0,0,0,0,0,5918.75,24.3,70.7,0.02,0,0
22/6/2021,20:43:17.47,0,0,0,0,6,0.1469,0,127,0,0,127,0,0,0,0,0,0,0,5906.25,24.3,70,0.02,0,0
